     ID   Sire    Dam  Sex Bred     TBV01     Phe01     TBV02     Phe02
  010191  000019  000038  1  1     -0.076464407146     -1.992056958377      0.299693465233     -1.870609641075
  010192  000019  000038  2  1      0.424871742725     -0.642871320248      0.517778575420      1.525579392910
  010193  000019  000038  1  1      0.385229706764     -4.469033122063     -0.775820612907     -5.056509852409
  010194  000019  000038  2  1     -0.200828924775     -3.159506216645     -1.610820174217      1.369402766228
  010195  000019  000038  1  1      1.840753555298      0.668577194214      0.522323966026      2.579061865807
  010196  000019  000038  2  1      0.663418471813     -2.405544579029      0.465877622366      3.160537809134
  010197  000019  000038  1  1      0.207170948386     -0.076911941171      0.154073417187      0.720199048519
  010198  000019  000038  2  1     -0.523377954960      1.488192975521     -1.932208776474      0.782390832901
  010199  000019  000038  1  1      0.622497320175      4.874911069870     -0.041573543102     -3.004797954112
  010200  000019  000038  2  1      1.024947285652     -0.067163586617      0.105132363737      2.153049252927
  010201  000021  000066  1  1      0.555698037148      3.428609013557      0.054184217006      0.385071326047
  010202  000021  000066  2  1     -0.942164480686     -1.019133985043     -1.479091644287      2.249885797501
  010203  000021  000066  1  1      0.077079951763      1.237692892551     -0.929538607597     -0.604566127062
  010204  000021  000066  2  1      0.417061477900     -2.682366937399      0.814462363720     -2.074310839176
  010205  000021  000066  1  1      1.674941539764     -1.341203689575      1.028052926064     -0.783830404282
  010206  000021  000066  2  1      1.456873893738     -1.355502605438      0.476813226938      2.019328027964
  010207  000021  000066  1  1      0.003920482937     -0.267783117946     -0.718110918999      0.193750083447
  010208  000021  000066  2  1      0.175165116787     -0.566178739071      1.641732573509      1.872144758701
  010209  000021  000066  1  1     -0.270851969719      0.315562903881     -0.154206871986      1.093881726265
  010210  000021  000066  2  1     -0.519637048244     -2.238053262234     -1.212208509445     -4.577416419983
  010211  000021  000066  1  1     -0.344830513000      5.736263751984     -1.214899539948     -2.908072590828
  010212  000021  000066  2  1      0.640307903290      5.502036094666      0.027279751375     -1.010414583609
  010213  000021  000066  1  1     -0.290689736605      1.694591969252     -1.427207231522     -2.141125679016
  010214  000021  000066  2  1      0.785392999649     -2.076206445694      0.814586460590      2.240080893040
  010215  000021  000066  1  1      0.677152037621      2.926104903221     -1.312143683434     -2.697198987007
  010216  000021  000066  2  1      0.133754655719     -2.252443864942     -0.848147094250     -1.768438875675
  010217  000021  000066  1  1      0.163583025336     -0.748826161027      0.562583863735      4.170061767101
  010218  000021  000066  2  1      0.405045449734      0.558561936021      0.428950875998     -0.813397318125
  010219  000021  000066  1  1     -0.717440187931     -6.246361792088      0.426663011312     -0.253240615129
  010220  000021  000066  2  1      1.777916073799      0.453883290291      0.976135671139      3.780847966671
  010221  000023  000050  1  1      0.873298108578      0.301409602165      1.393395185471      1.155286103487
  010222  000023  000050  2  1     -0.778371453285     -1.355140268803     -1.008802890778     -2.408540606499
  010223  000023  000050  1  1     -0.739258766174      3.684549808502     -1.085698843002     -0.887098222971
  010224  000023  000050  2  1     -0.468815386295      1.653425872326      0.517346441746     -0.363109290600
  010225  000023  000050  1  1      0.572539150715      2.972225964069     -0.593059301376      2.631204366684
  010226  000023  000050  2  1      0.040323205292      0.636088319123      0.326957017183      0.241758540273
  010227  000023  000050  1  1     -0.350886672735      5.778138786554     -0.278228312731      0.889706939459
  010228  000023  000050  2  1      0.564453303814     -1.241678059101      0.800117373466      1.241716355085
  010229  000023  000050  1  1     -1.323263525963      1.175770401955     -0.680702984333     -0.146134734154
  010230  000023  000050  2  1     -0.402004241943     -1.535503506660      0.536336600780      0.680892542005
  010231  000023  000050  1  1     -0.742491781712     -2.006678402424     -0.066431313753      0.871686846018
  010232  000023  000050  2  1     -0.809162080288     -0.888606622815     -0.435181736946     -0.724603682756
  010233  000023  000050  1  1      0.146852537990      9.814062163234     -1.289327621460     -3.125053763390
  010234  000023  000050  2  1      0.234012603760      2.448108434677      0.406478673220     -4.817748278379
  010235  000023  000050  1  1     -1.297600626945     -2.069988846779     -0.180213421583      1.190152317286
  010236  000023  000050  2  1     -1.115503907204     -2.262647271156     -2.188731193542      1.008420944214
  010237  000023  000050  1  1     -1.046302199364     -4.847914338112     -1.165889024734     -0.419124782085
  010238  000023  000050  2  1      0.816800892353      0.335325330496      1.375998616219      0.532906651497
  010239  000023  000050  1  1      0.615246295929      3.581840515137      0.965782582760      2.343779146671
  010240  000023  000050  2  1     -0.698185443878      0.543584227562      0.554748952389      0.680070251226
  010241  000025  000044  1  1     -0.123324416578      1.147705294192      1.317201375961      2.264880001545
  010242  000025  000044  2  1      0.810137331486      2.886503040791      2.389106512070      2.825033098459
  010243  000025  000044  1  1      0.910718441010     -0.266376256943      0.774106979370      4.122075319290
  010244  000025  000044  2  1      1.224606394768     -2.315564274788      2.571274518967      2.488464742899
  010245  000025  000044  1  1     -0.136656731367      1.972647458315      1.303308963776      2.734345674515
  010246  000025  000044  2  1      2.510164260864     -0.826253890991      4.048374652863      2.246572375298
  010247  000025  000044  1  1      2.004137039185      3.701585769653      3.167147636414      2.780205190182
  010248  000025  000044  2  1      0.803786456585      5.749912917614      2.085775852203      1.138244092464
  010249  000025  000044  1  1      2.080586194992     -1.742046594620      4.974789619446      3.238474965096
  010250  000025  000044  2  1      1.078786849976      0.079622387886      1.885575175285      0.846760272980
  010251  000025  000044  1  1      0.828691601753     -0.830530762672      2.365857839584      3.402833938599
  010252  000025  000044  2  1      1.108222603798      1.604035645723      0.866857826710      1.698243856430
  010253  000025  000044  1  1      0.696955263615     -4.111462056637      2.168195009232      5.117233753204
  010254  000025  000044  2  1      1.568797826767     -0.416202425957      3.186864852905      5.137187719345
  010255  000025  000044  1  1      1.357707500458     -0.121632456779      2.202215909958     -2.900923490524
  010256  000025  000044  2  1      1.752034664154      5.019275665283      2.820806264877     -0.097925424576
  010257  000025  000044  1  1      1.799543738365      5.540819525719      2.971382856369      4.865181326866
  010258  000025  000044  2  1     -0.226740837097      2.068422794342      1.426018238068     -0.307806730270
  010259  000025  000044  1  1      0.211384803057     -2.816145390272      2.704728364944      2.701569203055
  010260  000025  000044  2  1      1.000991821289     -0.131997346878      2.750589847565      1.294588565826
  010261  000027  000006  1  1      0.975176215172      2.098803162575      1.582075715065      0.870526850224
  010262  000027  000006  2  1      0.108639821410      2.513246402144      1.002362012863     -1.988927364349
  010263  000027  000006  1  1     -0.063674680889      6.814366109669      1.883883953094     -0.057953000069
  010264  000027  000006  2  1      0.618061602116      5.921059668064      1.083935976028      4.004101753235
  010265  000027  000006  1  1     -0.132760778069     -5.514624848962      0.868733644485      2.863402485847
  010266  000027  000006  2  1      1.101793885231      4.437365651131      0.713555693626      0.667000576854
  010267  000027  000006  1  1     -0.032899107784     -0.686960306019     -0.267442971468      1.111891359091
  010268  000027  000006  2  1      0.115822717547     -2.485122039914     -1.518564581871     -4.526229500771
  010269  000027  000006  1  1      0.385924637318      1.422837078571      1.355784773827      0.402757585049
  010270  000027  000006  2  1      0.293285638094     -0.983683317900     -0.406796395779      0.175502121449
  010271  000027  000006  1  1      0.299222797155      0.406899422407      1.169972658157      0.507980823517
  010272  000027  000006  2  1     -0.472282379866      0.331265121698     -0.281329602003      4.672688990831
  010273  000027  000006  1  1      0.565627694130      0.593093276024      0.085500247777      0.952295430005
  010274  000027  000006  2  1      0.433811575174      1.206435471773     -0.770291745663      0.653508007526
  010275  000027  000006  1  1      0.064474239945     -0.937422618270     -0.377377241850     -2.266088575125
  010276  000027  000006  2  1     -0.605812072754     -6.387104034424      0.593123555183     -0.309506475925
  010277  000027  000006  1  1     -0.434248059988     -6.246059030294     -2.632589340210     -2.149166047573
  010278  000027  000006  2  1      0.916598200798     -4.156950592995      1.393014311790      6.350195288658
  010279  000027  000006  1  1      0.153245940804      4.904737010598      1.817708015442      1.797638477758
  010280  000027  000006  2  1      0.538067042828     -5.085730850697      0.185424193740     -2.102362290025
  010281  000029  000094  1  1     -0.586828351021      3.895226836205     -1.289401769638      0.554982781410
  010282  000029  000094  2  1     -0.909928441048      2.966108679771     -2.380489587784     -5.159914255142
  010283  000029  000094  1  1      0.453429162502     -1.519337356091      0.031416494399     -1.513876002282
  010284  000029  000094  2  1     -0.582058072090      0.113976776600     -1.142471551895     -3.231588125229
  010285  000029  000094  1  1     -0.892898857594     -4.125984251499     -0.936019778252     -1.998921632767
  010286  000029  000094  2  1     -0.829500913620      2.044841051102     -0.815631866455      1.905548095703
  010287  000029  000094  1  1     -1.429621219635     -0.264678001404     -2.420069694519     -5.556744337082
  010288  000029  000094  2  1      0.626245856285     -1.399643540382      1.374678492546      3.877967238426
  010289  000029  000094  1  1     -0.181151255965     -1.358821019530      0.842162430286     -2.946328103542
  010290  000029  000094  2  1     -1.101210951805      1.215398192406     -1.707162380219     -2.184439718723
  010291  000029  000094  1  1     -0.336017310619      1.160822212696     -0.036882396787      2.236678842455
  010292  000029  000094  2  1     -0.331383228302     -0.516419023275     -0.750113308430     -4.445447981358
  010293  000029  000094  1  1     -0.234432324767     -4.393839940429     -0.822942852974      0.396983146667
  010294  000029  000094  2  1     -0.044941868633     -1.558755841106      0.177719429135     -1.158017799258
  010295  000029  000094  1  1     -0.132545053959     -1.507844269276     -0.803525686264     -2.831970453262
  010296  000029  000094  2  1     -0.157443925738     -3.825990602374      0.015394325368      0.579499061219
  010297  000029  000094  1  1     -0.625958085060      0.429375767708      0.444242089987     -1.126005202532
  010298  000029  000094  2  1     -0.381360501051     -5.561615437269      0.965616524220      1.233614861965
  010299  000029  000094  1  1     -1.767629981041      7.743941903114     -2.349762439728     -2.174214139581
  010300  000029  000094  2  1     -0.848596990108     -4.272403180599     -1.053519010544      1.734505653381
  010301  000031  000084  1  1      0.299589008093     -1.806592136621      1.400689482689      4.101203560829
  010302  000031  000084  2  1      0.616523802280      2.001731932163      0.337133854628     -0.746282249689
  010303  000031  000084  1  1      0.344306915998     -3.846519023180      0.353740304708      1.065387338400
  010304  000031  000084  2  1      1.049831509590     -0.052553296089      0.867752790451      2.811820030212
  010305  000031  000084  1  1     -0.016603987664     -1.240055244416      0.613819956779      2.629077553749
  010306  000031  000084  2  1     -0.156037360430      2.386835783720      0.341026455164      1.023097306490
  010307  000031  000084  1  1     -0.394424349070      3.081130117178     -0.045416358858      2.042603965849
  010308  000031  000084  2  1     -0.099047921598      3.044659353793      1.398447990417     -1.100792407990
  010309  000031  000084  1  1      0.077961482108      5.183544196188      0.406527459621     -1.831960499287
  010310  000031  000084  2  1      0.530807316303      2.321908175945      0.116714358330      2.867010951042
  010311  000031  000084  1  1     -0.314810812473     -0.132795244455     -0.161630824208      2.307754561305
  010312  000031  000084  2  1      0.670790672302     -5.810014724731      1.637426853180     -1.365155696869
  010313  000031  000084  1  1      0.235347121954     -0.843432813883      0.535111248493      1.113905847073
  010314  000031  000084  2  1      2.403025388718     -0.693147420883      3.105161190033      4.301884531975
  010315  000031  000084  1  1     -0.476975470781      0.925192207098     -0.037615906447     -1.013164471835
  010316  000031  000084  2  1      1.386536240578     -3.216202139854      1.431119203568      0.005313038826
  010317  000031  000084  1  1      1.192166209221      1.723477542400      2.373243570328      2.452292501926
  010318  000031  000084  2  1      2.424115419388     -1.096205234528      2.459236621857      0.887973308563
  010319  000031  000084  1  1      0.097182594240      1.421032391489      0.595506429672     -1.131601810455
